match_id,bowler,total_runs
392212,RJ Harris,25
392212,RR Raje,25
729283,DR Smith,25
829757,VR Aaron,25
1175363,K Gowtham,25
729279,Harbhajan Singh,25
1359539,Mayank Dagar,25
1426266,Arshad Khan (2),25
598073,CH Morris,25
1136613,UT Yadav,25
1178396,HF Gurney,25
1082641,JJ Bumrah,25
1359513,Harshit Rana,25
392231,SK Raina,25
598032,STR Binny,25
598033,SL Malinga,25
1359517,Mohammed Siraj,25
598037,P Kumar,25
1136598,AJ Tye,25
1178422,AD Russell,25
598039,KV Sharma,25
1178397,B Kumar,25
1136567,M Markande,25
1359520,K Kartikeya,25
1359521,AK Markram,25
829783,A Mishra,25
1178418,SP Narine,25
598042,BAW Mendis,25
336018,Joginder Sharma,25
829733,Sandeep Sharma,25
1178427,Arshdeep Singh,25
1136567,Sandeep Sharma,25
1136597,M Markande,25
392235,AM Nayar,25
829731,KV Sharma,25
392235,ST Jayasuriya,25
1178428,VR Aaron,25
336017,MF Maharoof,25
1178429,B Kumar,25
598031,Harmeet Singh,25
1136595,DJ Willey,25
734001,KV Sharma,25
829793,NM Coulter-Nile,25
1082630,Rashid Khan,25
1359513,J Little,25
1426276,G Coetzee,25
1359522,Noor Ahmad,25
1136599,YS Chahal,25
598054,JD Unadkat,25
1136605,MM Ali,25
1422122,YS Chahal,25
733977,DJG Sammy,25
598061,AD Mathews,25
336037,M Ntini,25
733977,IK Pathan,25
392220,PP Ojha,25
392201,PP Ojha,25
598059,Harmeet Singh,25
392222,B Lee,25
1359530,YS Chahal,25
1178400,MJ Santner,25
829773,DJ Bravo,25
1422123,SH Johnson,25
1178406,UT Yadav,25
598043,SR Watson,25
392224,SB Jakati,25
733991,MG Johnson,25
1178408,KK Ahmed,25
392199,P Kumar,25
598052,SR Watson,25
1178409,J Yadav,25
733991,Sandeep Sharma,25
392225,SK Warne,25
598051,DJ Bravo,25
392228,PP Ojha,25
1178415,R Parag,25
1359523,PP Chawla,25
829781,MC Henriques,25
1359523,JC Archer,25
829787,RS Bopara,25
392225,YK Pathan,25
548310,M Muralitharan,25
1426294,Kuldeep Yadav,25
1254070,K Rabada,25
1304091,AR Patel,25
501245,YK Pathan,25
419149,IK Pathan,25
548324,SK Trivedi,25
1254072,KL Nagarkoti,25
1304053,S Dube,25
419149,RR Powar,25
335989,DS Kulkarni,25
1426294,AR Patel,25
1254074,Ravi Bishnoi,25
1254075,JD Unadkat,25
501247,RA Jadeja,25
1254075,R Tewatia,25
501206,RJ Harris,25
980933,A Mishra,25
981007,DJ Bravo,25
548320,SK Trivedi,25
1304093,TA Boult,25
1312198,Mohsin Khan,25
980971,Z Khan,25
1304050,Mohammed Shami,25
1254078,Mohammed Shami,25
1082599,PJ Cummins,25
1082599,Imran Tahir,25
501250,I Sharma,25
501250,MR Marsh,25
501203,Iqbal Abdulla,25
501251,MM Patel,25
501208,DW Steyn,25
548325,RP Singh,25
336002,V Kohli,25
1304057,RD Chahar,25
419141,Harmeet Singh,25
501241,SL Malinga,25
501242,JD Unadkat,25
548339,P Kumar,25
1304058,B Kumar,25
980999,YS Chahal,25
501212,I Sharma,25
980925,Sandeep Sharma,25
1254061,R Tewatia,25
548335,DW Steyn,25
336003,S Sreesanth,25
1254063,HV Patel,25
548333,M Kartik,25
980977,VR Aaron,25
1082602,Harbhajan Singh,25
335987,SK Trivedi,25
548331,Z Khan,25
980927,TG Southee,25
1304057,LS Livingstone,25
548331,DL Vettori,25
501243,DW Steyn,25
501211,R Ashwin,25
1426306,M Theekshana,25
1426306,GJ Maxwell,25
336003,AB Dinda,25
548328,P Kumar,25
548327,TM Dilshan,25
1082602,KH Pandya,25
980933,Harbhajan Singh,25
980969,SR Watson,25
980923,TG Southee,25
980933,KH Pandya,25
1304100,Umran Malik,25
419160,UT Yadav,25
1254092,CV Varun,25
335997,DJ Bravo,25
1304101,DJ Bravo,25
419165,CRD Fernando,25
1426297,Noor Ahmad,25
419164,R Sharma,25
1254104,DJ Bravo,25
1304107,CV Varun,25
335982,AB Agarkar,25
1254102,Mohammed Shami,25
1082593,Kuldeep Yadav,25
1254094,Ravi Bishnoi,25
1254095,B Kumar,25
1254102,CV Varun,25
419162,JH Kallis,25
980949,DS Kulkarni,25
980957,SM Boland,25
419162,R Vinay Kumar,25
1254101,A Nortje,25
980957,M Ashwin,25
419162,SL Malinga,25
980957,Harbhajan Singh,25
501264,PP Ojha,25
980955,P Kumar,25
1254099,Ravi Bishnoi,25
1304104,MR Marsh,25
1304104,AR Patel,25
980963,AD Russell,25
1254107,Harpreet Brar,25
501259,R Sharma,25
1254083,Mohammed Siraj,25
419152,Harbhajan Singh,25
419152,Z Khan,25
1304047,RA Jadeja,25
501252,Z Khan,25
1304116,Umran Malik,25
419153,AB Dinda,25
1304116,LS Livingstone,25
1254115,GJ Maxwell,25
1304096,B Kumar,25
1304116,Arshdeep Singh,25
1254113,HV Patel,25
1254082,Shivam Mavi,25
1304115,JJ Bumrah,25
548312,SK Trivedi,25
335997,M Kartik,25
335992,Z Khan,25
501257,S Sriram,25
419155,DP Nannes,25
980965,J Yadav,25
1304113,PWH de Silva,25
1304098,R Dhawan,25
1254086,Lalit Yadav,25
980941,KA Pollard,25
335993,AB Dinda,25
501199,DT Christian,25
335998,R Vinay Kumar,25
419157,CRD Fernando,25
980963,Sandeep Sharma,25
548343,R Ashwin,25
981003,KV Sharma,25
1304065,KK Ahmed,25
335983,K Goel,25
501229,RA Jadeja,25
335984,MM Patel,25
501235,J Botha,25
548351,SL Malinga,25
548348,WD Parnell,25
1216534,B Kumar,25
501216,S Nadeem,25
1304077,JO Holder,25
1359492,RD Chahar,25
548348,JP Duminy,25
1304064,HV Patel,25
419126,SW Tait,25
501216,PP Ojha,25
548355,SL Malinga,25
1304076,SP Narine,25
419134,YK Pathan,25
980909,MJ McClenaghan,25
1216534,Navdeep Saini,25
1359491,R Ashwin,25
1359483,TG Southee,25
1304082,M Jansen,25
1304072,JJ Bumrah,25
980905,P Kumar,25
1304079,RP Meredith,25
1082609,I Sharma,25
1216545,CV Varun,25
501219,L Balaji,25
1082609,MM Sharma,25
548360,PP Ojha,25
1216545,Rashid Khan,25
1359485,R Ashwin,25
548350,AB McDonald,25
1216546,Ravi Bishnoi,25
501229,R Vinay Kumar,25
1304077,JR Hazlewood,25
980987,PV Tambe,25
419135,AD Mathews,25
1216535,A Nortje,25
548347,SP Narine,25
1426290,Rashid Khan,25
1426312,B Kumar,25
1426289,Naman Dhir,25
1082614,MJ McClenaghan,25
1359494,Kuldeep Yadav,25
501222,YK Pathan,25
1237181,J Yadav,25
1216542,T Natarajan,25
1304075,RA Jadeja,25
419134,A Mishra,25
1359482,R Ashwin,25
548345,Pankaj Singh,25
501237,Harbhajan Singh,25
1254058,KH Pandya,25
1359487,UT Yadav,25
1216541,R Tewatia,25
419125,Harbhajan Singh,25
1216528,DJ Bravo,25
336007,M Muralitharan,25
501215,RP Singh,25
1082606,P Kumar,25
548368,JH Kallis,25
1237181,A Nortje,25
1359494,AR Patel,25
1237178,JO Holder,25
1216530,R Tewatia,25
1082607,JD Unadkat,25
1082614,HH Pandya,25
548365,SW Tait,25
1216530,KL Nagarkoti,25
501219,RA Jadeja,25
548352,DW Steyn,25
1304070,Rashid Khan,25
336006,PP Chawla,25
548347,JA Morkel,25
1370352,HH Pandya,24
392206,A Mishra,24
501253,R Ashwin,24
734035,YS Chahal,24
1304071,AD Russell,24
1136583,S Kaul,24
729309,Harbhajan Singh,24
1254113,DJ Bravo,24
1136614,JPR Scantlebury-Searles,24
1254115,Shakib Al Hasan,24
1136614,SP Narine,24
1304097,Rashid Khan,24
1254112,TA Boult,24
1136616,RA Jadeja,24
392191,JD Ryder,24
1304097,PJ Sangwan,24
729307,SP Narine,24
1422131,TU Deshpande,24
734009,UT Yadav,24
1304078,Kuldeep Yadav,24
392186,I Sharma,24
501262,YK Pathan,24
501263,J Botha,24
1175358,K Rabada,24
1304103,KH Pandya,24
501225,SR Watson,24
1304103,Rashid Khan,24
829709,Sandeep Sharma,24
392212,Harbhajan Singh,24
501264,PC Valthaty,24
729287,JA Morkel,24
392184,M Kartik,24
1175360,RA Jadeja,24
501225,RA Jadeja,24
729285,DS Kulkarni,24
1304103,Yash Dayal,24
1136578,PP Chawla,24
392186,SC Ganguly,24
501228,AC Thomas,24
1359544,Rashid Khan,24
729301,S Nadeem,24
392190,SC Ganguly,24
729301,KV Sharma,24
734039,S Nadeem,24
1422133,Yash Dayal,24
1136618,PP Chawla,24
501259,DW Steyn,24
734043,M Morkel,24
1136612,HV Patel,24
1136619,SP Narine,24
501261,BJ Hodge,24
1254106,C Sakariya,24
734043,PP Chawla,24
419165,R Ashwin,24
501222,JD Unadkat,24
1136612,Harbhajan Singh,24
392203,Harbhajan Singh,24
1422119,KV Sharma,24
734015,PP Chawla,24
501237,AN Ahmed,24
1304084,Arshdeep Singh,24
501236,R Ashwin,24
501211,S Randiv,24
392199,KP Pietersen,24
733993,B Kumar,24
392194,KP Appanna,24
1304056,HH Pandya,24
501216,DW Steyn,24
1175362,MJ McClenaghan,24
1136600,AR Patel,24
1304090,RP Meredith,24
392200,DJ Bravo,24
1304054,UT Yadav,24
392200,Harbhajan Singh,24
733991,GJ Maxwell,24
1136588,S Kaul,24
1304064,KA Pollard,24
1422124,Yash Dayal,24
501212,DW Steyn,24
392195,MM Patel,24
733989,KV Sharma,24
734015,DW Steyn,24
501238,S Sreesanth,24
501237,MM Patel,24
1304062,R Tewatia,24
734009,JJ Bumrah,24
501240,ND Doshi,24
1304086,Yash Dayal,24
1304087,Harshit Rana,24
392197,AB Dinda,24
392197,CH Gayle,24
734011,PV Tambe,24
734001,JJ Bumrah,24
1304058,Avesh Khan,24
733999,YS Chahal,24
501242,S Sreesanth,24
1422127,KK Ahmed,24
501215,RR Powar,24
734013,MA Starc,24
392198,DP Nannes,24
1136590,R Tewatia,24
1136601,MJ McClenaghan,24
733987,R Dhawan,24
1254116,K Rabada,24
1304050,LH Ferguson,24
1136606,RA Jadeja,24
392191,RR Bose,24
501220,R McLaren,24
501249,R Ashwin,24
501250,B Kumar,24
501220,SR Watson,24
1136607,KH Pandya,24
501230,JD Unadkat,24
1304084,K Rabada,24
501250,R Sharma,24
1136610,AR Patel,24
501251,RG Sharma,24
501230,B Lee,24
729313,JA Morkel,24
501202,WD Parnell,24
734033,R Tewatia,24
501252,Pankaj Singh,24
1304095,RA Jadeja,24
1136584,Harbhajan Singh,24
1136606,DJ Willey,24
501220,PP Chawla,24
1136602,Sandeep Sharma,24
1304093,UT Yadav,24
1422123,SZ Mulani,24
392192,SL Malinga,24
733985,JP Duminy,24
501234,YK Pathan,24
1422123,R Sai Kishore,24
734023,SP Narine,24
501208,DT Christian,24
501246,Harbhajan Singh,24
392201,PJ Sangwan,24
1136586,LE Plunkett,24
501246,KA Pollard,24
501247,DL Vettori,24
501219,Iqbal Abdulla,24
1304092,B Kumar,24
501206,AM Nayar,24
1136586,A Mishra,24
501233,AB Agarkar,24
1136585,Mohammad Nabi,24
1304092,Simarjeet Singh,24
729283,A Nehra,24
1359495,Avesh Khan,24
392213,D du Preez,24
1181768,MJ McClenaghan,24
392238,RE van der Merwe,24
1254059,SM Curran,24
392238,SK Raina,24
392239,Harmeet Singh,24
392239,JH Kallis,24
1216493,SS Cottrell,24
1359510,VG Arora,24
1359481,MR Marsh,24
1359510,PWH de Silva,24
419140,R Bhatia,24
419140,KP Appanna,24
598019,KA Pollard,24
1359482,Sikandar Raza,24
419108,S Sreesanth,24
419138,R Sharma,24
548346,MM Patel,24
1216498,T Natarajan,24
598017,JD Unadkat,24
1237178,YS Chahal,24
598015,R Sharma,24
1216500,JC Archer,24
1359484,A Mishra,24
1216502,Rashid Khan,24
1359506,Vijaykumar Vyshak,24
598011,MR Marsh,24
548341,JP Duminy,24
1359511,Sandeep Sharma,24
1359484,T Natarajan,24
1181768,DJ Bravo,24
548328,AD Mascarenhas,24
548328,SP Narine,24
548330,A Nehra,24
1254067,Shakib Al Hasan,24
392236,A Kumble,24
1359513,SP Narine,24
598030,CH Morris,24
548330,M Kartik,24
1254067,GJ Maxwell,24
1178429,Washington Sundar,24
1178429,YS Chahal,24
1178430,Harpreet Brar,24
419147,A Symonds,24
598027,R Vinay Kumar,24
419146,PP Chawla,24
419145,PP Ojha,24
1254062,PJ Cummins,24
1181766,KK Ahmed,24
548337,IK Pathan,24
548337,LJ Wright,24
1254060,Rashid Khan,24
548339,Azhar Mahmood,24
1359480,RS Hangargekar,24
598024,DR Smith,24
1181767,RA Jadeja,24
419112,V Kohli,24
1216505,I Udana,24
1178427,M Ashwin,24
419118,YK Pathan,24
548378,SP Narine,24
392184,AB Dinda,24
1359490,AR Patel,24
419119,KA Pollard,24
548360,M Muralitharan,24
419130,PP Ojha,24
1216519,A Nortje,24
1216535,RD Chahar,24
1216519,K Rabada,24
548377,A Chandila,24
1216520,M Prasidh Krishna,24
1216521,Imran Tahir,24
419127,SE Bond,24
419121,IK Pathan,24
548364,UT Yadav,24
548365,SK Trivedi,24
1359497,HH Pandya,24
548375,B Kumar,24
1216530,VR Aaron,24
419125,R McLaren,24
548367,RP Singh,24
1216526,CJ Green,24
1216526,KH Pandya,24
1216529,AR Patel,24
1216526,Shivam Mavi,24
419131,DJ Hussey,24
419132,B Lee,24
1359484,Yash Thakur,24
1216538,KS Williamson,24
1216505,Washington Sundar,24
1216506,Imran Tahir,24
419136,R Vinay Kumar,24
598008,MC Henriques,24
548349,M Morkel,24
548349,Pankaj Singh,24
1216545,Mohammad Nabi,24
598004,JD Unadkat,24
598003,MR Marsh,24
1216511,KA Pollard,24
1216511,RD Chahar,24
1359486,K Kartikeya,24
548351,MM Patel,24
598001,UT Yadav,24
598001,S Nadeem,24
548351,PP Ojha,24
419115,S Narwal,24
1359501,RD Chahar,24
597999,M Kartik,24
1216543,BA Stokes,24
1216542,KK Ahmed,24
597998,AD Russell,24
1216540,Mohammed Siraj,24
419117,PP Chawla,24
1216517,GJ Maxwell,24
392233,SK Warne,24
598032,KV Sharma,24
729279,SP Narine,24
548306,Harbhajan Singh,24
1304109,R Ashwin,24
598063,MG Johnson,24
419159,S Tyagi,24
1304110,K Rabada,24
548307,JH Kallis,24
419158,AB Dinda,24
1178395,Navdeep Saini,24
1254087,M Prasidh Krishna,24
1254087,LH Ferguson,24
548369,P Negi,24
1178397,AS Rajpoot,24
1359532,KH Pandya,24
419155,DE Bollinger,24
548312,AA Chavan,24
419154,SR Watson,24
1178398,SP Narine,24
598060,DW Steyn,24
548313,M Kartik,24
1254083,DR Sams,24
1304115,KK Ahmed,24
1178400,R Parag,24
1254082,PJ Cummins,24
598058,JP Faulkner,24
1178402,JJ Bumrah,24
1178403,M Ashwin,24
1178393,RA Jadeja,24
1254091,S Kaul,24
548315,RN ten Doeschate,24
598065,SK Trivedi,24
1175363,Rashid Khan,24
419163,Harmeet Singh,24
1254099,KH Pandya,24
1304105,M Theekshana,24
501267,SL Malinga,24
1254097,Mustafizur Rahman,24
1175364,SL Malinga,24
1304105,Mukesh Choudhary,24
598071,KV Sharma,24
501269,Iqbal Abdulla,24
501269,Shakib Al Hasan,24
1254095,S Kaul,24
392216,B Lee,24
392216,PP Ojha,24
392216,TL Suman,24
598068,CH Morris,24
392217,JA Morkel,24
419161,SE Bond,24
501270,KA Pollard,24
501270,SL Malinga,24
1175370,HH Pandya,24
1254093,TA Boult,24
598066,Azhar Mahmood,24
501271,JA Morkel,24
1254092,R Ashwin,24
598056,NLTC Perera,24
1359529,I Sharma,24
419148,S Sriram,24
598043,SK Trivedi,24
548320,GB Hogg,24
1359522,J Little,24
1254075,SP Narine,24
1178418,VR Aaron,24
1359521,M Jansen,24
1359521,CV Varun,24
598040,S Nadeem,24
1359520,R Dhawan,24
1178420,R Parag,24
1254073,Washington Sundar,24
392232,A Kumble,24
598039,A Mishra,24
1178421,MP Stoinis,24
548322,VY Mahesh,24
598038,B Kumar,24
598037,PP Chawla,24
1359518,KK Ahmed,24
1359518,AR Patel,24
598035,UT Yadav,24
548325,CJ McKay,24
1254071,Abhishek Sharma,24
598034,MM Sharma,24
1178426,BB Sran,24
1178426,Mohammad Nabi,24
1254070,A Mishra,24
1254076,YS Chahal,24
419151,Harmeet Singh,24
392223,Shoaib Ahmed,24
419151,RP Singh,24
1178406,JJ Bumrah,24
392224,M Muralitharan,24
548316,JA Morkel,24
598054,IK Pathan,24
1254080,Sandeep Sharma,24
598053,Parvez Rasool,24
1178407,M Ashwin,24
1178407,Mujeeb Ur Rahman,24
1178407,R Ashwin,24
548316,UT Yadav,24
1178408,S Nadeem,24
598052,A Chandila,24
1254079,Avesh Khan,24
598051,CH Morris,24
598050,PP Ojha,24
1178411,KH Pandya,24
1178411,M Markande,24
1178412,Harpreet Brar,24
598049,S Kaul,24
392228,BJ Hodge,24
1178414,YS Chahal,24
392228,I Sharma,24
598045,Azhar Mahmood,24
548318,DE Bollinger,24
1254078,CV Varun,24
392184,Harmeet Singh,24
1254070,TA Boult,24
829749,HV Patel,24
829759,B Kumar,24
829723,P Negi,24
1136561,HH Pandya,24
1136566,JD Unadkat,24
336035,BAW Mendis,24
980959,AD Russell,24
1426294,R Ashwin,24
981019,CH Gayle,24
980933,Mohammed Shami,24
980985,MJ McClenaghan,24
1082637,DS Kulkarni,24
1136571,S Gopal,24
1426281,AR Patel,24
980943,R Bhatia,24
1082594,DT Christian,24
1136567,Mustafizur Rahman,24
1426280,SP Narine,24
980905,MM Sharma,24
336020,PM Sarvesh Kumar,24
1426285,SP Narine,24
981001,SB Jakati,24
336008,SK Trivedi,24
1082610,SR Watson,24
1426282,KH Pandya,24
336025,M Ntini,24
335983,WA Mota,24
335986,A Symonds,24
1426311,Abhishek Sharma,24
829779,MA Starc,24
829747,SL Malinga,24
829749,CH Morris,24
980915,KV Sharma,24
1426292,Yudhvir Singh,24
1426291,HV Patel,24
829761,AD Russell,24
1426290,Vijaykumar Vyshak,24
1426290,Noor Ahmad,24
1082598,TS Mills,24
1082621,P Negi,24
1136561,M Markande,24
336007,SB Styris,24
829783,J Suchith,24
336014,Y Venugopal Rao,24
336039,IK Pathan,24
1082632,SK Raina,24
1082613,P Kumar,24
1082600,JJ Bumrah,24
829801,R Ashwin,24
336034,P Kumar,24
336031,DP Vijaykumar,24
336015,SR Watson,24
1082647,JD Unadkat,24
1426298,A Kamboj,24
980903,AD Russell,24
1082616,KC Cariappa,24
829797,R Bhatia,24
980901,Harbhajan Singh,24
980951,PP Chawla,24
981005,NLTC Perera,24
829797,PV Tambe,24
336017,GD McGrath,24
336034,Shahid Afridi,24
1082633,MM Sharma,24
336027,SC Ganguly,24
1082600,Harbhajan Singh,24
980955,MP Stoinis,24
336015,MF Maharoof,24
1082634,Imran Tahir,24
1082646,Avesh Khan,24
980903,Z Khan,24
980995,Iqbal Abdulla,24
336020,DP Vijaykumar,24
1426303,NT Ellis,24
1426287,K Rabada,24
829751,SL Malinga,24
981007,P Kumar,24
829785,YS Chahal,24
336019,YK Pathan,24
981003,Mustafizur Rahman,24
1082600,HH Pandya,24
1426289,G Coetzee,24
1426303,SM Curran,24
980967,MC Henriques,24
1426305,MJ Henry,24
980919,MM Sharma,24
980961,DS Kulkarni,24
336011,RP Singh,24
1082639,MM Sharma,24
829775,Sandeep Sharma,24
1082638,S Kaul,24
1136564,Rashid Khan,24
1082596,SK Raina,24
829743,DW Steyn,24
1136564,Shakib Al Hasan,24
1426300,AR Patel,24
1082606,MJ McClenaghan,24
829765,MM Sharma,24
1136575,Kuldeep Yadav,24
1082638,JJ Bumrah,24
335982,CL White,24
1136574,MJ McClenaghan,24
1136575,S Gopal,24
1082605,PJ Cummins,24
829717,P Suyal,24
1426300,Mukesh Kumar,24
829743,B Kumar,24
1426312,Harshit Rana,24
980919,Sandeep Sharma,24
980937,PV Tambe,24
829807,AB Dinda,24
1426292,Harshit Rana,24
1426299,TA Boult,24
336009,GD McGrath,24
335992,SK Warne,24
1082643,JP Faulkner,24
1426291,K Rabada,24
1136576,AJ Tye,24
335998,P Kumar,24
1426264,Naveen-ul-Haq,24
829767,Anureet Singh,24
1426299,RA Jadeja,24
829775,AR Patel,24
1082597,KH Pandya,24
829811,CH Morris,24
1426300,LH Ferguson,24
336035,Umar Gul,24
1082596,Bipul Sharma,24
1136562,R Tewatia,24
336024,DJ Bravo,24
1426263,WG Jacks,24
980945,JP Faulkner,23
1181768,Imran Tahir,23
335988,GD McGrath,23
1136608,UT Yadav,23
1304114,Simarjeet Singh,23
335997,AB Agarkar,23
1304107,TG Southee,23
392207,VS Malik,23
1370351,JP Behrendorff,23
1136612,DL Chahar,23
1304085,PWH de Silva,23
392238,MS Gony,23
1359503,M Markande,23
1359503,M Pathirana,23
1304085,M Prasidh Krishna,23
501246,IK Pathan,23
1426279,WG Jacks,23
1082630,A Mishra,23
729295,R Dhawan,23
598027,B Kumar,23
501246,A Symonds,23
1216509,DJ Bravo,23
1082593,DR Smith,23
1304091,K Gowtham,23
1136607,K Gowtham,23
335995,VY Mahesh,23
392208,JH Kallis,23
1136619,PP Chawla,23
1216509,AR Patel,23
1304054,K Rabada,23
1359512,A Mishra,23
1082628,KV Sharma,23
729315,Shakib Al Hasan,23
1304054,SP Narine,23
598005,SK Trivedi,23
1082596,B Kumar,23
1359511,A Zampa,23
1216492,TA Boult,23
336012,SM Pollock,23
598011,SL Malinga,23
729313,YS Chahal,23
1216498,Arshdeep Singh,23
1136561,Imran Tahir,23
1426265,KA Maharaj,23
1254087,YS Chahal,23
1304112,MP Stoinis,23
336032,A Mishra,23
1304112,K Gowtham,23
501211,V Kohli,23
598014,Azhar Mahmood,23
1304111,R Sanjay Yadav,23
729303,CJ Anderson,23
1359507,SP Narine,23
392205,RA Jadeja,23
392205,MM Patel,23
729311,RA Jadeja,23
419108,VY Mahesh,23
1254089,MM Ali,23
1216500,S Gopal,23
1136613,C de Grandhomme,23
548308,PP Ojha,23
419109,M Kartik,23
501212,JP Duminy,23
336035,LR Shukla,23
829805,J Suchith,23
336035,JR Hopes,23
548309,Harmeet Singh,23
336011,SR Watson,23
1304113,Mohammed Shami,23
419114,Harbhajan Singh,23
392206,TM Dilshan,23
1136609,JD Unadkat,23
829749,SR Watson,23
501209,ND Doshi,23
598021,KV Sharma,23
1136562,R Ashwin,23
729315,JP Faulkner,23
829771,HV Patel,23
729303,SL Malinga,23
392203,SL Malinga,23
1216494,Navdeep Saini,23
419160,PD Collingwood,23
598020,S Nadeem,23
392205,Y Venugopal Rao,23
419108,A Mishra,23
1304088,LS Livingstone,23
1304057,CJ Jordan,23
501243,I Malhotra,23
1082625,Harbhajan Singh,23
1426306,MJ Santner,23
1304075,DJ Bravo,23
598035,R Sharma,23
1178430,R Ashwin,23
392217,SK Trivedi,23
1175371,Mohammad Nabi,23
1359535,M Pathirana,23
1304101,AR Patel,23
1082642,Washington Sundar,23
829765,DJ Bravo,23
598051,R Ashwin,23
392218,JH Kallis,23
501261,SB Jakati,23
598065,PV Tambe,23
598052,KK Cooper,23
829777,R Bhatia,23
598065,I Sharma,23
501261,S Sreesanth,23
1359527,RD Chahar,23
980961,S Nadeem,23
501253,AB McDonald,23
1175370,JP Behrendorff,23
336022,RR Powar,23
1426302,KK Ahmed,23
1175367,S Gopal,23
392227,SL Malinga,23
598069,Anand Rajan,23
392227,SK Raina,23
1304102,CV Varun,23
598047,A Chandila,23
1304047,CV Varun,23
980925,SP Narine,23
1254103,R Tewatia,23
392227,DJ Bravo,23
1178413,Rashid Khan,23
598048,M Muralitharan,23
501251,TL Suman,23
501252,CH Gayle,23
392217,M Muralitharan,23
1178393,M Ashwin,23
1178393,R Ashwin,23
1082638,Harbhajan Singh,23
501254,P Parameswaran,23
980967,A Nehra,23
1178405,AR Patel,23
1426300,Rasikh Salam,23
598056,DJG Sammy,23
1254109,Rashid Khan,23
1178403,Navdeep Saini,23
598057,L Balaji,23
1359530,Harshit Rana,23
1178398,M Prasidh Krishna,23
598058,R Ashwin,23
1359530,Suyash Sharma,23
829771,GB Hogg,23
1254111,R Tewatia,23
501257,M Morkel,23
1178400,JD Unadkat,23
1359532,Ravi Bishnoi,23
1254108,GJ Maxwell,23
598054,S Nadeem,23
1254114,AR Patel,23
1254107,KK Ahmed,23
1254114,RA Jadeja,23
392219,AB Agarkar,23
336023,SK Trivedi,23
1359528,Akash Madhwal,23
1254114,K Rabada,23
336023,SK Warne,23
1254113,Mohammed Siraj,23
392219,I Sharma,23
598062,J Botha,23
1178405,Rashid Khan,23
598062,DJ Bravo,23
392219,M Kartik,23
829767,AR Patel,23
1175367,RA Jadeja,23
1254103,Kartik Tyagi,23
392209,SB Jakati,23
501267,KA Pollard,23
1359541,M Pathirana,23
336029,R Vinay Kumar,23
336019,D Salunkhe,23
1304105,K Kartikeya,23
1178424,VR Aaron,23
733971,IC Pandey,23
1359518,I Sharma,23
598036,SK Trivedi,23
598036,SR Watson,23
729285,PV Tambe,23
980973,B Kumar,23
729285,B Kumar,23
335990,PP Ojha,23
729283,GJ Maxwell,23
598038,AM Nayar,23
1359541,M Theekshana,23
980973,KA Pollard,23
829781,Bipul Sharma,23
501267,R Bhatia,23
392211,A Nehra,23
1082631,DT Christian,23
336031,Y Venugopal Rao,23
1175357,PP Chawla,23
1254096,TA Boult,23
729293,IC Pandey,23
1359542,Ravi Bishnoi,23
1082632,A Mishra,23
829753,RA Jadeja,23
419163,A Symonds,23
392234,S Sreesanth,23
598031,SP Narine,23
1254098,CV Varun,23
335989,MS Gony,23
336017,SC Ganguly,23
501249,J Botha,23
1304104,C Sakariya,23
1175362,M Markande,23
335994,D Kalyankrishna,23
598072,MG Johnson,23
598072,Harbhajan Singh,23
1359521,SN Thakur,23
598042,AD Mathews,23
392230,A Singh,23
1359538,KK Ahmed,23
1359522,HH Pandya,23
501264,Anand Rajan,23
598071,DW Steyn,23
501263,MM Patel,23
392229,TL Suman,23
598044,DW Steyn,23
392229,RG Sharma,23
1304047,TU Deshpande,23
1175367,Imran Tahir,23
1304094,PJ Sangwan,23
336027,I Sharma,23
336020,Y Venugopal Rao,23
598073,SL Malinga,23
829785,GJ Maxwell,23
501203,YK Pathan,23
729279,Z Khan,23
392213,SK Warne,23
598039,SL Malinga,23
729279,JH Kallis,23
501203,JP Duminy,23
392230,J Botha,23
392214,K Goel,23
598040,M Morkel,23
1178420,B Kumar,23
1175364,JJ Bumrah,23
1178419,Harbhajan Singh,23
501264,JP Duminy,23
419154,JH Kallis,23
1359505,LS Livingstone,23
548313,AD Mascarenhas,23
419127,SJ Srivastava,23
734017,Ankit Sharma,23
734015,Shakib Al Hasan,23
1254071,M Ashwin,23
829727,CH Morris,23
419129,Joginder Sharma,23
336005,SR Watson,23
1082613,DS Kulkarni,23
548361,J Botha,23
501220,P Kumar,23
336039,PP Chawla,23
1216533,JR Hazlewood,23
1136570,Kuldeep Yadav,23
419127,CH Gayle,23
548313,MN Samuels,23
734017,JJ Bumrah,23
1359490,Lalit Yadav,23
1082601,VR Aaron,23
734021,DW Steyn,23
392192,PP Ojha,23
734023,RA Jadeja,23
829725,AD Mathews,23
1216539,A Mishra,23
1426260,Mustafizur Rahman,23
548325,M Morkel,23
1216536,SP Narine,23
1359490,Kuldeep Yadav,23
501229,S Sreesanth,23
734019,Imran Tahir,23
829725,R Dhawan,23
1304070,LH Ferguson,23
1359490,JP Behrendorff,23
1304079,HR Shokeen,23
1216532,MP Stoinis,23
1216532,K Rabada,23
548323,P Kumar,23
548370,Iqbal Abdulla,23
548369,P Awana,23
1254075,CH Morris,23
1359495,Arshdeep Singh,23
734001,MC Henriques,23
1136568,Washington Sundar,23
1136594,R Ashwin,23
1254075,Mustafizur Rahman,23
501232,AC Thomas,23
